time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
15.134882,-0.787815,-3.044087,0.242487
15.164911,3.322125,-0.850765,0.913285
15.204950,5.361815,0.273799,-0.451513
15.234978,2.742949,0.613962,0.019271
15.265007,1.144531,0.341284,1.202681
15.305046,1.811432,2.818570,1.873532
15.335075,1.893279,3.722037,2.211519
15.365103,1.760086,4.222397,2.320518
15.405142,1.218600,5.317656,2.226370
15.435171,0.450953,5.570954,2.810394
15.465199,-0.347126,6.395911,3.658175
15.505238,1.918749,4.530161,3.224163
15.535267,4.868394,4.736541,2.017230
15.565295,2.916967,1.862502,2.279615
15.605334,-1.263970,2.345394,2.506774
15.635363,-2.793674,3.521024,2.031049
15.665392,-2.387035,0.213168,0.803388
15.705430,-1.134364,-0.987532,-0.477726
15.735459,0.041656,0.864888,0.488604
15.765488,0.649306,0.616856,0.302761
15.805526,0.364063,0.736307,-0.068574
15.835555,-0.392134,0.475011,0.174579
15.865584,-0.667212,0.939982,0.346103
15.895613,-1.335943,1.488911,0.431872
15.935655,-1.676927,1.145841,-0.107280
15.965684,-1.434333,0.657153,0.073904
15.995713,-2.253647,0.479592,0.037083
16.035751,-3.121882,0.631952,-0.464000
16.065780,-1.710545,0.344331,-0.455184
16.095809,-0.592042,-0.065780,-0.446132
16.135847,-0.349656,-1.086224,0.447383
16.165876,0.103338,-0.819247,0.053191
16.195905,-1.026999,0.091659,0.014574
16.235943,-0.684119,-0.179810,0.278557
16.265972,-0.134362,-0.285660,0.762080
16.296001,0.824639,-0.173894,0.484499
16.336039,1.561383,-0.259041,0.193891
16.366068,1.214604,-0.451402,0.024160
16.396097,0.531122,-0.202454,0.167216
16.436135,-0.413307,-0.104239,0.585436
16.466164,-0.105224,-0.221391,0.423156
16.496193,0.078068,-0.481670,-0.065164
16.536232,-0.417317,-0.464426,-0.002984
16.566260,-0.854817,-0.631189,0.110603
16.596289,-1.015525,-0.439393,0.269583
16.636328,-1.005487,-0.328303,0.130846
16.666356,-0.309536,-0.527833,0.141157
16.696385,0.274700,-0.367668,0.012635
16.736424,-0.193160,-0.300294,-0.051357
16.766452,-0.383768,-0.681811,-0.114374
16.796481,-0.303219,-0.808807,-0.269539
16.836520,-0.246632,-0.992765,-0.403342
16.866549,-0.248106,-1.447556,-0.562067
16.896577,-0.042762,-1.367877,-0.637804
16.936612,-0.545024,-1.250366,-0.708932
