time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
8.751412,2.818034,6.071613,-0.498465
8.781290,5.907173,5.272999,-1.300354
8.811168,7.455043,5.675048,2.492413
8.851006,4.953707,6.661165,2.061319
8.880884,6.717782,5.416273,2.721371
8.920721,5.401640,3.689890,3.198156
8.950599,3.036827,2.545730,2.138486
8.980477,-0.702693,3.018649,2.829765
9.020314,-3.385379,1.912347,0.647043
9.050192,-3.850191,-0.239691,-0.171556
9.080070,-3.781745,-1.709085,-0.981358
9.119908,-1.757580,-2.013914,-1.326854
9.149786,-1.413598,-2.826449,-1.749382
9.179664,-1.373709,-3.805020,-2.345575
9.219501,-1.103453,-4.977622,-2.164014
9.249379,-2.224489,-4.937045,-1.908438
9.279257,-3.322275,-5.056733,-1.281218
9.319094,-3.464896,-4.761940,-1.137142
9.348972,-2.324642,-4.451294,-0.479959
9.378850,-2.332405,-4.240766,-0.249378
9.418688,-2.186015,-3.448426,-0.135784
9.448566,-1.202237,-3.393387,0.419179
9.478444,-0.458039,-2.290140,-0.177496
9.518281,3.273052,-1.239042,-0.111626
9.548159,0.079471,-0.301130,-0.939271
9.578037,-0.414833,0.768935,1.847948
9.617874,-0.702395,1.091824,1.611784
9.647752,1.809685,0.616771,-0.202887
9.687590,3.586724,0.224052,0.044714
9.717468,0.771219,0.070310,0.416995
9.747346,0.205790,0.299131,-0.274878
9.787183,0.702494,0.076642,0.064543
9.817061,-1.041151,-0.139794,0.145564
9.846939,-0.246592,-0.119350,-0.138000
9.886776,0.432171,-0.024136,-0.543431
9.916654,0.417755,0.058349,-0.359993
9.946532,0.612250,-0.029426,0.157816
9.986370,-0.968002,-0.505226,-0.557620
10.016248,-2.852374,-0.506348,-0.470055
10.046126,-3.168503,-0.232698,-0.270855
10.085963,-2.110590,-0.426471,-0.433617
10.115841,-1.695639,0.260337,-0.538367
10.145719,-1.630043,0.775704,0.038140
10.185557,-1.912657,1.045233,-0.016298
10.215435,-0.814182,0.485199,0.111937
10.245313,0.181677,-0.061707,-0.369368
10.285150,-1.113612,0.581993,-0.433370
10.315028,-2.871675,0.189956,0.111185
10.344906,-1.257424,-0.235911,-0.362996
10.384743,-1.126766,-0.620250,-0.960494
10.414621,-1.444299,-0.729492,-0.536903
10.454459,-1.641757,-0.753939,-0.858183
10.484337,-2.710441,-0.899129,-1.299669
10.514215,-4.535832,-0.893177,-1.168068
10.554052,-1.887180,-0.672901,-0.876397
10.583930,-0.086960,-0.211802,-1.565928
10.613808,1.441158,0.209051,-1.353356
10.653645,-1.121690,-0.418001,-1.811147
10.683523,-2.436369,0.068161,-1.795618
10.713401,-1.418439,1.054299,-2.036154
10.753239,-1.406081,-0.187767,-1.711402
10.783117,-4.856858,1.818936,1.782982
10.812995,-6.391465,2.218360,0.930378
10.852832,-2.828826,2.221207,1.985509
10.882710,-0.943060,2.550006,0.987076
10.912588,1.789903,3.358711,3.410889
10.952426,-2.721607,4.770081,3.189311
10.982304,-4.080216,3.495030,2.444357
11.012182,-2.534651,2.222355,0.981947
11.052019,-1.689369,1.521101,0.456131
11.081897,-1.971126,1.059280,0.194032
11.111775,-1.567932,0.414018,0.055447
11.151612,-0.646712,-0.608568,0.204479
11.181490,-1.325887,-0.202172,0.584887
11.211368,-1.921424,0.333831,0.260350
11.251206,-1.539017,0.277393,0.197268
11.281084,-0.903848,-0.253772,0.391553
11.310962,-0.499275,-0.848027,0.516993
11.350799,0.120306,-1.359286,0.798771
11.380677,0.443218,-0.569568,1.106116
11.420514,-1.141340,0.575925,1.558804
11.450392,-4.108066,-0.677985,0.572723
11.480271,-1.307047,0.430522,1.039934
11.520108,2.731160,0.253014,-0.086905
11.549986,0.897955,0.579191,0.562911
11.579864,-0.400060,1.019950,0.458934
11.619701,0.272509,0.855610,0.209174
11.649579,0.345629,0.858203,0.283891
11.679457,0.042269,0.930321,0.369525
11.719295,0.025771,1.057648,0.158370
11.749173,0.599897,0.971277,-0.017663
11.779051,0.300750,0.803663,-0.096691
11.818888,-0.201092,0.517012,0.009246
11.848766,0.048543,0.306435,-0.148561
11.878644,0.140795,0.130610,-0.317223
11.918481,0.225430,-0.285646,-0.509960
11.948359,0.027075,-0.485728,-0.573220
11.978237,0.031224,-0.626639,-0.619463
12.018075,0.052953,-0.715133,-0.680640
12.047953,0.144860,-0.699526,-0.651851
12.077831,0.094982,-0.587297,-0.614751
12.117668,0.092875,-0.345689,-0.605457
12.147546,0.215146,-0.284050,-0.604537
12.187384,0.165700,-0.283663,-0.649722
12.217262,0.264344,-0.169016,-0.752641
12.247140,0.694084,-0.143276,-0.813880
12.286977,0.750965,-0.333502,-0.866202
12.316858,0.120381,-0.298312,-0.888657
12.346736,0.110056,-0.207736,-1.027643
12.386574,1.070820,-0.048367,-1.189249
12.416452,1.894901,0.033074,-1.295266
12.446330,1.981488,-0.309767,-1.419698
12.486167,2.945090,-0.483099,-1.142932
12.516045,2.777466,-0.368986,-0.988496
12.545923,2.361102,-0.386953,-0.990164
12.585760,2.262549,-0.430240,-1.242411
12.615638,2.198942,-0.322597,-1.342428
12.645516,2.098777,-0.346890,-1.341356
12.685354,2.294604,-0.493275,-1.474936
12.715232,2.677733,-0.681688,-1.451189
12.745110,2.909285,-0.686223,-1.332557
12.784947,2.993132,-0.570585,-1.411894
12.814825,3.066168,-0.652895,-1.458743
12.844703,2.996120,-0.735851,-1.502890
12.884541,2.481029,-0.713605,-1.367104
12.914419,2.405432,-0.892508,-1.258266
12.944297,2.419434,-0.931672,-1.138314
12.984134,2.622603,-0.847510,-0.993542
13.014012,3.039661,-0.849182,-0.917460
13.053850,3.450039,-1.196869,-0.713639
13.083728,3.571829,-1.215856,-0.425677
13.113606,3.078092,-1.367056,-0.054463
13.153443,2.417826,-1.403105,0.476497
13.183321,-0.251458,-1.508361,0.284379
13.213199,-0.991304,-0.410781,0.205857
13.253036,1.461310,-0.472513,0.968130
13.282914,1.416120,-0.476370,0.301486
13.312789,1.273004,-0.519741,0.091247
13.352627,1.332937,-0.528513,0.097981
13.382505,1.330089,-0.533283,-0.010533
13.412383,1.127256,-0.530871,-0.148653
13.452220,1.114456,-0.560582,-0.184777
13.482098,1.296072,-0.481785,-0.228109
13.511976,1.510336,-0.477888,-0.280562
13.551814,1.461295,-0.667385,-0.206112
13.581692,1.251776,-0.624122,-0.178038
13.611570,0.981285,-0.536259,-0.259785
13.651407,1.082517,-0.337257,-0.342252
13.681285,0.923035,-0.370232,-0.282006
13.721123,0.783541,-0.445524,-0.320012
13.751001,0.736558,-0.387238,-0.396965
