time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
8.578951,-1.059703,-0.633044,0.218713
8.618788,-0.817106,-0.741171,0.102805
8.648666,-0.744289,-0.788268,0.069902
8.678544,-0.604547,-0.630585,0.096459
8.718381,-0.371346,-0.259848,0.016210
8.748259,-0.231385,-0.107640,0.067221
8.788096,0.569463,0.554368,-0.018622
8.817974,1.175035,1.459799,-0.533461
8.847851,1.109599,2.725679,-0.474477
8.887689,1.262067,5.005437,-2.016185
8.917566,4.433526,4.663473,-3.290018
8.947444,6.030195,5.376297,-1.904749
8.977322,4.145293,5.762166,-1.393542
9.017159,2.162723,6.022308,-1.727519
9.047037,2.836793,4.882118,-1.640928
9.086874,5.325639,3.708065,-0.024944
9.116752,3.665328,2.760376,0.190090
9.146630,1.668347,2.182441,0.232448
9.186467,-1.827614,0.547425,-0.562555
9.216345,-2.365616,-0.782190,-0.554173
9.246222,-2.229807,-1.979963,-0.388175
9.286059,-1.562846,-3.706404,-0.852384
9.315937,-2.081497,-4.112168,-0.246531
9.345815,-2.065204,-4.920406,0.743494
9.385652,-2.151101,-5.509001,1.912009
9.415530,-2.938122,-5.907346,1.869771
9.445408,-3.628351,-5.723666,1.295167
9.485245,-6.656026,0.070081,1.727894
9.515123,-3.702810,0.590396,1.513726
9.545001,4.738057,-0.737469,0.037016
9.584838,7.400928,-3.991014,-0.119686
9.614716,-3.393637,0.862031,0.099058
9.654553,-5.513336,0.678960,-0.254953
9.684431,-1.414940,1.476766,-0.834637
9.714308,1.489168,3.072313,-1.958879
9.744186,6.060712,4.257392,-3.874945
9.784023,7.164046,4.246788,-2.492674
9.813901,3.879603,6.324897,-1.092931
9.853738,3.013208,6.066454,-2.077620
9.883616,3.235846,5.939545,-1.249558
9.913494,5.076122,5.454854,-0.014480
9.953331,3.283631,3.454859,0.105135
9.983209,1.381287,2.065257,-0.499878
10.013087,-0.442773,0.136968,-0.987241
10.052924,-2.567512,-1.517033,-0.589276
10.082802,-2.912062,-2.630413,-0.740975
10.112680,-3.031014,-3.632087,-0.711894
10.152517,-2.847992,-4.074240,0.308224
10.182395,-2.590783,-4.925616,0.411139
10.212272,-1.683233,-5.171409,0.673423
10.252109,-0.361655,-6.166436,1.452118
10.281987,-1.872778,-7.528802,0.931022
10.311865,-3.181742,-5.639136,1.431829
10.351702,-8.542777,0.579219,0.751987
10.381580,0.431741,-0.494867,2.162005
10.411458,2.842582,-0.752024,-3.021688
10.451295,8.620902,-0.598425,-1.213670
10.481173,4.237355,1.679095,-1.725545
10.521010,2.295328,2.631628,-3.012255
10.550888,5.083750,3.588672,-3.629628
10.580766,6.798702,4.245308,-2.201201
10.620604,2.750826,4.584856,-1.180147
10.650482,2.659492,4.629899,-2.582422
10.680360,2.552945,5.177000,-1.839981
10.720197,3.444564,4.231804,-0.933837
10.750075,3.331560,3.153717,-0.609263
10.779952,1.501295,2.200813,-0.728532
10.819790,-1.368851,0.465404,-0.889410
10.849667,-2.012948,-1.282342,-1.013063
10.879545,-1.981984,-2.520019,-0.924727
10.919382,-1.948196,-3.529340,-0.749520
10.949260,-1.310837,-3.715379,-0.101963
10.979138,-0.819342,-4.244359,0.167395
11.018975,-1.527525,-4.989571,0.570061
11.048853,-1.030284,-5.281234,1.050776
11.078731,-0.765727,-6.633833,0.488076
11.118568,-2.910107,-2.009790,2.642455
11.148446,-13.391384,1.466381,1.596665
11.178324,10.131622,-1.520853,3.356373
11.218161,3.999768,-0.797900,-3.307488
11.248039,5.299281,0.435089,0.400287
11.287876,-0.836283,2.464218,-1.274429
11.317754,-0.646473,3.914416,-3.892778
11.347632,5.951728,4.809267,-6.698045
11.377510,9.393928,3.386689,-1.465405
11.417347,5.184750,5.832330,-1.105178
11.447224,1.270460,6.522706,-2.226460
11.487062,0.897467,5.692422,-1.495923
11.516939,3.147396,4.571177,-0.841052
11.546817,3.519361,3.167606,-0.308121
11.586654,1.218731,1.344497,-0.388551
11.616532,-1.050865,-0.444233,-0.722468
11.646413,-1.759283,-1.850144,-0.746421
11.686250,-2.189637,-2.882808,-0.539367
11.716128,-2.460043,-3.321276,0.245488
11.746006,-2.222456,-3.907046,1.094285
11.785843,-2.187427,-4.315899,1.762944
