time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
11.824058,1.375520,-3.236003,-0.737980
11.864105,-0.331725,-2.501853,-0.376125
11.894140,-1.473746,-1.950246,-0.275980
11.924175,-1.305081,-1.669985,0.057109
11.964222,-0.507947,-1.556380,0.211593
11.994258,0.007593,-1.215016,0.307994
12.024293,0.210396,-1.340987,0.446084
12.064340,1.056219,-0.935788,0.369433
12.094375,2.812763,-0.696788,0.468597
12.124410,-2.217701,-2.390560,0.036938
12.164457,0.393074,-1.488865,0.121816
12.194492,1.190559,-1.827943,-0.227478
12.224527,0.183080,-1.784383,-0.202474
12.264574,-0.082697,-1.743551,-0.294544
12.294609,0.728781,-1.748718,-0.475681
12.324645,0.910705,-1.743638,-0.620023
12.364692,0.395183,-1.318398,-0.640257
12.394727,0.507518,-1.141556,-0.240032
12.424762,0.663400,-1.188647,0.255111
12.454797,0.488348,-0.386580,-0.028236
12.494844,0.106968,0.901389,-0.177655
12.524879,0.112413,1.520168,-0.065539
12.564926,0.039826,1.946542,0.125533
12.594961,-0.178767,2.222320,0.144205
12.624997,-0.464978,2.435469,0.021597
12.655032,-0.795213,2.810180,-0.319756
12.695079,-1.354616,3.116859,-0.938687
12.725114,-1.567509,3.066729,-1.155009
12.755149,-1.331246,2.868018,-1.164301
12.795196,0.143306,2.426057,-1.227954
12.825231,0.088310,2.326230,-1.574664
12.855266,-0.907503,2.231992,-1.221643
12.895313,-1.748295,1.985470,-1.196901
12.925348,-1.841911,1.768957,-1.389828
12.955383,-1.301726,1.607281,-1.411082
12.995430,-0.659941,1.460440,-1.493479
13.025465,-0.689920,1.382913,-1.438199
13.055501,-0.560096,1.296470,-1.356679
13.095548,-0.827851,1.206281,-1.543983
13.125583,-1.320782,1.365698,-1.460662
13.155618,-1.639287,1.415717,-1.175520
13.195665,-1.696800,1.737736,-1.051242
13.225700,-2.069744,1.899056,-0.997459
13.255735,-1.839525,1.886089,-0.945325
13.295782,-1.577202,1.556033,-1.147447
13.325817,-2.159568,1.340767,-1.104669
13.355852,-2.760702,1.241058,-0.905102
13.395899,-2.618233,1.531181,-0.809943
13.425934,-1.605977,1.660496,-0.758789
13.455969,-0.759177,1.975769,-0.472413
13.496016,-0.811542,2.027061,-0.157651
13.526051,-1.332329,2.063210,-0.060341
13.556087,-1.339139,2.051066,0.171503
13.596133,-1.117124,1.879534,0.430099
13.626169,-0.624908,1.950572,0.449437
13.656204,0.006388,1.284234,0.989488
13.696251,1.599764,-0.001104,0.738647
13.726286,-0.098815,-0.205418,0.441096
13.756321,-1.189159,1.035503,0.178820
13.796372,-1.657858,0.361890,0.399580
13.826407,-0.662575,0.175039,0.176760
13.856442,-0.108180,0.227619,-0.055240
13.896489,-1.073473,0.085946,0.208634
13.926524,-0.619152,0.292197,-0.050091
13.956559,-0.249014,0.082791,0.060203
13.996606,0.687870,-0.230949,-0.108164
14.026641,0.775200,-0.436849,-0.124730
14.056676,0.730879,-0.587287,-0.055571
14.096723,1.430703,-1.550958,-0.171203
14.126758,2.420049,-2.782571,-0.651115
14.156794,3.239857,-3.383425,-1.386890
14.196840,1.365566,-5.017887,-3.285379
14.226876,-3.081035,-3.678361,-3.775845
14.256911,-5.105082,-2.673805,-4.359792
14.296958,-6.875065,-4.129316,-5.331967
14.326993,-8.517935,-4.227736,-4.872155
14.357028,-7.487435,-3.967176,-3.163700
14.397075,-3.212960,-3.048429,-1.397654
14.427110,0.734479,-2.009238,-1.259988
14.457145,1.943018,-0.758664,-1.045352
14.497192,1.677845,1.196711,0.345295
14.527227,3.716283,2.805842,0.750127
14.557262,5.136774,4.092894,1.490146
14.597309,4.787444,5.138522,3.573706
14.627344,4.038733,5.219392,4.733356
14.657379,4.601155,5.776075,4.121301
14.697426,6.655065,4.407073,4.847910
14.727461,5.725156,3.628735,4.282805
14.757497,4.292879,1.733114,0.865160
14.797543,-1.564644,0.457882,0.883576
14.827579,-0.738454,-0.367605,-0.203628
14.857614,-0.658706,0.128867,0.384178
14.897661,3.600198,-0.885767,-0.118764
14.927696,4.100781,-1.061905,0.267784
14.957731,3.029631,-4.073705,-1.184076
14.997778,-1.723253,-5.866820,-2.623433
15.027813,-1.769620,-5.271601,-0.969871
15.057848,-0.330996,-6.087018,-0.875516
15.097895,3.384423,-5.611553,-2.014510
15.127930,2.107687,-4.241145,-2.802383
15.157965,-2.261458,-2.629686,-3.079686
15.198012,-6.935912,-1.867219,-3.353443
15.228047,-7.370303,-2.504883,-2.151823
15.258082,-4.538196,-3.663586,-1.002807
15.298129,1.656040,-2.158967,-1.495978
15.328164,2.622951,-1.100816,-1.170382
15.358200,0.449298,0.716143,-0.370900
15.388235,1.174644,2.435986,0.529193
15.428282,3.607735,3.788837,0.857846
15.458317,3.936330,4.699443,1.651084
15.488352,4.267018,5.937975,2.882467
15.528399,2.511014,5.931839,3.370699
15.558434,3.736194,6.259643,3.167180
15.588469,4.742097,3.615045,3.187829
15.628516,1.306385,2.881994,3.482109
15.658551,-1.703057,2.973983,2.189566
15.688586,-1.116555,0.212102,-1.576548
15.728633,-7.888541,-2.700206,-4.628550
15.758668,-12.046105,-2.314540,-6.161691
15.788700,-11.688374,-4.361966,-4.293205
15.828747,-7.161521,-6.073745,-3.914495
15.858782,-6.178259,-5.232919,-3.725552
15.888817,-3.553719,-4.054577,-3.556126
15.928864,-2.478410,-1.796337,-3.090691
15.958899,-2.833794,-1.077112,-0.642976
15.988934,2.877611,0.033346,-1.317479
16.028981,8.431792,2.673069,-0.451886
16.059016,7.510312,4.063745,1.201239
16.089052,5.709692,5.492179,2.365016
16.129098,3.685120,5.412143,4.385849
16.159133,4.703361,6.729830,4.828504
16.189169,6.394380,5.635100,4.107999
16.229215,3.732430,1.161677,1.442273
16.259251,-2.557537,-0.603066,0.642859
16.289286,-9.413771,-0.537277,0.205631
16.329333,-5.138203,-0.480087,-0.610784
16.359368,-0.381582,-0.181583,0.489930
16.389403,3.721653,-1.061135,-0.551555
16.429450,0.425114,-0.110440,-0.457454
16.459485,-3.200345,0.506584,1.434345
16.489520,-3.444459,0.151360,1.045769
16.529567,-0.766975,-0.680813,0.609467
16.559602,0.502887,-1.292835,0.179139
16.589637,-2.238203,-2.240054,-0.629697
16.629684,-4.185524,0.215959,-1.271484
16.659719,-3.651356,-0.243714,-1.201653
16.689754,-2.993720,-0.295528,-1.062977
16.729801,-1.533564,0.183063,-0.693675
16.759836,-0.449808,0.385993,-0.544667
16.789870,-0.243950,0.788859,-0.108158
16.829917,0.186419,0.889630,0.068316
16.859952,0.749240,0.589490,-0.033551
16.889987,1.051549,0.031543,-0.196821
16.930034,1.165605,-0.705157,-0.514160
16.960069,0.917005,-0.757858,-0.515341
16.990104,0.533035,-1.073744,-0.637140
17.030151,0.310139,-1.372114,-0.679792
17.060186,-0.492766,-1.278781,-0.563291
17.090221,0.232176,-1.474423,-0.814638
17.130268,-0.314302,-1.602584,-1.341570
17.160304,-0.991185,-1.718475,-1.187965
17.190339,-0.891954,-1.179036,0.092935
17.230386,1.127778,-1.871124,-0.572011
17.260421,1.656178,-0.601997,-0.852550
17.290456,0.270286,-0.923447,-0.958913
17.330503,-0.488207,-0.880426,-0.621559
17.360538,-0.441563,-0.599848,-1.154322
17.390573,0.098092,-0.662109,-1.162876
17.430620,0.310798,-0.909470,-0.933836
17.460655,0.188255,-0.995852,-0.737046
17.490690,0.483458,-1.101895,-0.450463
17.530737,0.876581,-1.104530,-0.367882
17.560772,0.617879,-0.956783,-0.266327
17.590807,0.187865,-0.673725,-0.051216
17.630854,0.066337,-0.268745,0.271491
17.660889,-0.112434,0.006998,0.507874
17.690924,-0.216971,0.191976,0.782828
17.730971,-0.180555,0.457980,1.054531
17.761006,-0.193748,0.641301,1.156234
17.791042,-0.222128,0.779036,1.175506
17.831088,-0.266126,0.952428,1.122930
17.861123,-0.330983,1.071079,1.081108
17.891159,-0.260375,1.160354,1.065720
17.931205,0.101896,1.132934,0.973913
17.961241,0.224961,1.213695,0.998325
17.991276,0.400518,1.283783,1.065711
18.031323,0.671547,1.299286,1.046604
18.061358,0.656801,1.284182,1.054132
18.091393,0.648565,1.320080,1.125109
18.121428,0.822872,1.311579,1.096194
18.161475,0.749993,1.344638,1.048090
18.191510,0.618444,1.410507,1.005747
18.231557,0.501468,1.510780,0.948467
18.261592,0.416143,1.420063,0.835906
18.291627,0.140772,1.352324,0.644429
18.321662,-0.144163,1.262326,0.586387
18.361709,-0.461178,0.952177,0.460876
18.391744,-0.373408,0.769165,0.375510
18.421779,-0.155541,0.589776,0.338846
18.461826,0.065165,0.588408,0.410108
18.491861,0.129718,0.534782,0.314337
18.521896,0.328292,0.279863,0.189985
18.561943,0.146377,-0.071052,0.028466
18.591978,-0.590708,-0.013573,-0.057712
18.622013,-0.873915,-0.062636,0.015472
18.662060,-0.487419,0.177370,0.126671
18.692095,0.192878,-0.271356,0.110659
18.722131,0.818335,-0.374484,-0.137779
18.762177,-0.061301,-0.725171,-0.435533
18.792213,-0.126387,-0.668187,-0.716549
18.822249,0.028153,-1.011302,-0.979195
18.862294,1.722555,-2.503561,-1.418172
18.892331,2.203538,-4.819730,-3.451921
18.922366,-1.057288,-5.027824,-5.058896
18.962413,-3.484906,-4.229237,-2.392429
18.992448,-2.051433,-4.850061,-3.163814
19.022483,-1.423510,-3.709844,-2.563497
19.062529,-2.839589,-2.823151,-3.627530
19.092565,-7.064190,-2.529275,-2.968184
19.122599,-7.036757,-3.353382,-1.303500
19.162647,-1.826080,-2.478977,-1.081748
