time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
15.204731,-1.430488,1.617772,1.323796
15.234765,-1.912747,2.781313,0.785701
15.274810,2.553950,2.349259,0.547782
15.304843,4.874860,1.546778,0.714447
15.334877,4.439566,0.364344,0.544416
15.374922,4.109988,-0.981694,-0.775876
15.404955,2.761168,-1.130861,-1.207473
15.434981,-0.545223,-0.921209,-1.355629
15.475025,-0.262990,-2.276420,-1.145085
15.505059,1.542132,-2.526660,-0.772160
15.535093,2.081905,-1.940077,-0.339395
15.575137,2.897674,-1.405907,-0.188256
15.605171,4.863167,-0.808922,-0.010345
15.635204,5.477494,-0.310332,0.357265
15.675249,4.423574,0.429344,0.748812
15.705283,4.157569,0.529043,0.828202
15.735316,4.494806,0.761760,1.038226
15.775361,5.747966,0.883445,1.153072
15.805395,5.754798,0.796611,0.836560
15.835428,3.952264,-0.050936,0.313376
15.875473,0.949882,-1.223116,0.726980
15.905506,-1.938484,-0.442171,0.777600
15.935540,0.365610,-0.678602,-0.497168
15.965573,1.988977,-0.280720,0.624411
16.005618,2.996318,-0.066799,0.656549
16.038150,2.213036,-0.039119,0.327310
16.078195,-0.496888,0.113529,0.236823
16.108229,-1.027173,0.054711,0.108775
16.138262,-1.544364,-0.125478,0.071650
16.178307,-1.720666,-0.615095,-0.322755
16.208340,-1.453796,-0.933673,-0.473053
16.238374,-0.956463,-1.145332,-0.581809
16.278419,-0.550364,-1.026295,-0.968209
16.308452,-0.181677,-0.642200,-0.993408
16.338486,-0.040933,-0.208636,-0.561672
16.378531,-1.515276,0.316768,-0.849413
16.408564,-2.077748,0.389812,-1.051298
16.438599,-1.411408,0.370094,-0.552838
16.478643,-0.150933,0.328063,-0.602095
16.508677,-0.839104,0.263894,-0.343621
16.538713,-2.107946,0.431465,-0.010652
16.568747,-2.771295,0.411669,0.186234
16.608792,-2.633685,0.202899,0.511129
16.638825,-0.638487,0.751020,0.482416
16.668859,0.270466,0.024060,-0.547244
16.708903,-0.095203,0.291313,1.094075
16.738937,0.972657,0.273252,0.448364
16.768971,-0.667918,0.544122,0.349304
16.809015,-1.156333,0.651970,0.120364
16.839049,-0.416176,0.837075,0.253075
16.869082,-0.311983,0.914303,0.313623
16.909127,-0.574697,0.804163,0.069127
16.939161,0.043422,0.637349,0.083234
16.969194,0.452991,0.433269,0.056678
17.009239,0.411555,-0.006319,-0.174758
17.039273,0.305055,-0.212931,-0.072288
17.069306,0.764843,-0.793176,0.054241
17.109351,2.921079,-4.862632,-0.677251
17.139385,4.620929,-5.607469,-2.103797
17.169418,-4.549397,-7.126503,-2.792298
17.199452,-4.934089,-7.121997,-1.062967
17.239497,-4.705813,-6.812238,-1.305068
17.269530,-4.654944,-6.054901,-1.418762
17.309575,-5.989356,-3.626798,-0.086251
17.339608,-4.740119,-2.143206,0.374655
17.369642,-3.474764,-2.462890,0.775192
17.409687,-0.656230,-0.961999,0.679506
17.439720,1.723642,0.222171,0.550307
17.469754,2.420576,1.340716,0.201746
17.509799,3.509680,3.375309,0.160108
17.539832,4.855164,4.904008,-0.025384
17.569866,4.879868,5.931111,0.161704
17.609911,3.478862,7.460839,1.212201
17.639944,3.119921,9.288774,2.011960
17.669978,3.857627,6.699559,1.304460
17.700011,13.884350,3.385407,1.657179
17.740056,9.939932,-0.135145,1.416948
17.770090,-6.777259,-1.983576,-2.372514
17.800123,-10.972114,-3.696447,-1.375677
17.840168,-4.038337,-6.834911,-0.495446
17.870201,0.519219,-6.754586,0.239609
17.910246,5.582298,-6.990390,-2.004532
17.940280,-2.951527,-6.050118,-3.492055
17.970313,-8.243044,-5.152531,-1.380534
18.000347,-6.583168,-4.549523,-0.179878
18.040392,-3.062971,-3.595840,0.089281
